"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.topicCount1","Input.run1","Input.topic1","Input.model1label","Input.topicCount2","Input.run2","Input.topic2","Input.model2label","Input.model1word0","Input.model1word1","Input.model1word2","Input.model1word3","Input.model1word4","Input.model1word5","Input.model1word6","Input.model1word7","Input.model1word8","Input.model1word9","Input.model1word10","Input.model1word11","Input.model1word12","Input.model1word13","Input.model1word14","Input.model1word15","Input.model1word16","Input.model1word17","Input.model1word18","Input.model1word19","Input.model2word0","Input.model2word1","Input.model2word2","Input.model2word3","Input.model2word4","Input.model2word5","Input.model2word6","Input.model2word7","Input.model2word8","Input.model2word9","Input.model2word10","Input.model2word11","Input.model2word12","Input.model2word13","Input.model2word14","Input.model2word15","Input.model2word16","Input.model2word17","Input.model2word18","Input.model2word19","Answer.comment","Answer.example","Answer.model","Approve","Reject"
"2K6U3K4F0OHOA0P9P7BOAL92L40012","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","25IVJ8EBDPGF0FJHW6Q9ZNDWUO80FG","A1HEM21XQLH71U","Submitted","Fri Nov 30 09:05:49 GMT 2012","Fri Nov 30 09:07:39 GMT 2012","Fri Dec 07 01:07:39 PST 2012","","","","110","0% (0/0)","0% (0/0)","0% (0/0)","200","1","183","Federación Nacional de Cafeteros de Colombia","20","0","1","Tucows","coffee","export","quotas","ico","brazil","bags","quota","producers","colombia","talks","international","producer","prices","london","board","market","delegates","ibc","registrations","agreement","dlrs","mln","year","company","quarter","earnings","share","sales","march","expects","loss","net","income","reported","results","operations","pct","fiscal","sees","revenues","","","2"
"2K6U3K4F0OHOA0P9P7BOAL92L40012","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","2RX7DZKPFE4EVM5ITCWLGI9NBWHF5E","A2ICX0C5JQ8TZG","Submitted","Fri Nov 30 08:44:11 GMT 2012","Fri Nov 30 08:44:27 GMT 2012","Fri Dec 07 00:44:27 PST 2012","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","200","1","183","Federación Nacional de Cafeteros de Colombia","20","0","1","Tucows","coffee","export","quotas","ico","brazil","bags","quota","producers","colombia","talks","international","producer","prices","london","board","market","delegates","ibc","registrations","agreement","dlrs","mln","year","company","quarter","earnings","share","sales","march","expects","loss","net","income","reported","results","operations","pct","fiscal","sees","revenues","","","1"
"2K6U3K4F0OHOA0P9P7BOAL92L40012","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","2VHHIT3HVWAVZRU7UTH2972ZL9XLDT","A1C9B28BX0QS3W","Submitted","Fri Nov 30 07:46:14 GMT 2012","Fri Nov 30 07:46:20 GMT 2012","Thu Dec 06 23:46:20 PST 2012","","","","6","100% (30/30)","100% (30/30)","100% (30/30)","200","1","183","Federación Nacional de Cafeteros de Colombia","20","0","1","Tucows","coffee","export","quotas","ico","brazil","bags","quota","producers","colombia","talks","international","producer","prices","london","board","market","delegates","ibc","registrations","agreement","dlrs","mln","year","company","quarter","earnings","share","sales","march","expects","loss","net","income","reported","results","operations","pct","fiscal","sees","revenues","","","1"
"2H1G5TYMNCWYQDXKG2JSPX11NEAJNZ","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","2CCYEPLSP75K0VU1QDFAPQEQ7JXXRW","A1C9B28BX0QS3W","Submitted","Fri Nov 30 07:47:14 GMT 2012","Fri Nov 30 07:47:20 GMT 2012","Thu Dec 06 23:47:20 PST 2012","","","","6","100% (30/30)","100% (30/30)","100% (30/30)","20","3","3","Emirates (airline)","10","4","2","Nationalization","pct","billion","january","february","year","rose","march","rise","fell","december","mln","compared","surplus","month","figures","deficit","earlier","trade","index","adjusted","oil","prices","coffee","opec","price","bpd","crude","gulf","march","brazil","cocoa","mln","saudi","international","iran","stock","market","buffer","export","producers","","","1"
"2H1G5TYMNCWYQDXKG2JSPX11NEAJNZ","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","2R08MQU6L5OBAL66Y7O4IIJFJG4WD0","A2ICX0C5JQ8TZG","Submitted","Fri Nov 30 08:29:43 GMT 2012","Fri Nov 30 08:30:07 GMT 2012","Fri Dec 07 00:30:07 PST 2012","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","20","3","3","Emirates (airline)","10","4","2","Nationalization","pct","billion","january","february","year","rose","march","rise","fell","december","mln","compared","surplus","month","figures","deficit","earlier","trade","index","adjusted","oil","prices","coffee","opec","price","bpd","crude","gulf","march","brazil","cocoa","mln","saudi","international","iran","stock","market","buffer","export","producers","","","1"
"2H1G5TYMNCWYQDXKG2JSPX11NEAJNZ","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","2SSOUQIHPCGJHMQ6VDN55H0J1P506D","A111JI6APXR6QV","Submitted","Fri Nov 30 09:04:43 GMT 2012","Fri Nov 30 09:05:38 GMT 2012","Fri Dec 07 01:05:38 PST 2012","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","20","3","3","Emirates (airline)","10","4","2","Nationalization","pct","billion","january","february","year","rose","march","rise","fell","december","mln","compared","surplus","month","figures","deficit","earlier","trade","index","adjusted","oil","prices","coffee","opec","price","bpd","crude","gulf","march","brazil","cocoa","mln","saudi","international","iran","stock","market","buffer","export","producers","Nice and interesting hits. Thanks. All the best.","","1"
"26QJVCNHMVHVZL758BB2F4J7DAE02J","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","22RVXX2Q45UUZZC3NX9W9NS80GAR9B","A2ICX0C5JQ8TZG","Submitted","Fri Nov 30 08:29:24 GMT 2012","Fri Nov 30 08:29:57 GMT 2012","Fri Dec 07 00:29:57 PST 2012","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","50","1","15","Ounces","200","1","81","Bales","gold","mine","silver","mining","ounces","mines","pct","ore","chrysler","copper","production","ounce","resources","ton","company","mln","tons","feet","march","british","cotton","taft","texas","bales","bass","broadcasting","worth","march","wendy","fort","upland","stations","television","lindner","dudley","radio","communications","station","cola","narragansett","","","1"
"26QJVCNHMVHVZL758BB2F4J7DAE02J","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","2O41PC6SK9RJNEC4P95HUAAPYOT2QO","A3K6BSW10S4YKJ","Submitted","Fri Nov 30 07:20:50 GMT 2012","Fri Nov 30 07:21:31 GMT 2012","Thu Dec 06 23:21:31 PST 2012","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","50","1","15","Ounces","200","1","81","Bales","gold","mine","silver","mining","ounces","mines","pct","ore","chrysler","copper","production","ounce","resources","ton","company","mln","tons","feet","march","british","cotton","taft","texas","bales","bass","broadcasting","worth","march","wendy","fort","upland","stations","television","lindner","dudley","radio","communications","station","cola","narragansett","","","1"
"26QJVCNHMVHVZL758BB2F4J7DAE02J","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","2XEHGYQ4J3NAQFZKTP6O6YITDTUOBA","A3CJ3U84B1VDOU","Submitted","Fri Nov 30 08:43:52 GMT 2012","Fri Nov 30 08:46:02 GMT 2012","Fri Dec 07 00:46:02 PST 2012","","","","130","100% (7/7)","100% (7/7)","0% (0/0)","50","1","15","Ounces","200","1","81","Bales","gold","mine","silver","mining","ounces","mines","pct","ore","chrysler","copper","production","ounce","resources","ton","company","mln","tons","feet","march","british","cotton","taft","texas","bales","bass","broadcasting","worth","march","wendy","fort","upland","stations","television","lindner","dudley","radio","communications","station","cola","narragansett","","","2"
"2MTMJTUHYW2G8YXWHHJ54M16DOFJOE","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Fri Nov 30 07:05:32 GMT 2012","3","BatchId:977633;","3600","604800","Fri Dec 07 07:05:32 GMT 2012","","","2626X3YOCCF0RYTP4ZKIVIIXAGEQRW","A2ICX0C5JQ8TZG","Submitted","Fri Nov 30 08:27:05 GMT 2012","Fri Nov 30 08:27:44 GMT 2012","Fri Dec 07 00:27:44 PST 2012","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","100","3","13","Soybean","20","2","11","Opec","corn","usda","wheat","mln","agriculture","soybean","program","grain","department","farmers","crop","stocks","acres","soybeans","loan","month","acreage","washington","production","exports","oil","gas","mln","crude","dlrs","prices","opec","bpd","energy","barrels","production","petroleum","barrel","price","saudi","natural","pct","exploration","day","company","","","1"
