"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.docFilename","Input.docText","Input.topicCount1","Input.run1","Input.topicCount2","Input.run2","Input.label1","Input.wplink1","Input.label2","Input.wplink2","Answer.comment","Answer.result","Approve","Reject"
"27GN5F3Q0JG587ASJ6PBC9F9UFZCGI","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","25H3TVOK5UFJKAMCXOFZNYQS8Z5744","A31ALYJKPKD09W","Submitted","Sat Sep 29 23:21:50 GMT 2012","Sat Sep 29 23:21:57 GMT 2012","Sat Oct 06 16:21:57 PDT 2012","","","","7","100% (363/364)","100% (131/131)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/earn/08045.txt","MULTI-MEDIA SEES YEAR END LOSS<br/><br/>    NEW YORK, March 20 - Multi-Media Barter Ltd said it expects<br/>to report a net loss of 820,000 dlrs or 17 cts a share for the<br/>year ended December 31, compared to a loss of 553,000 or 11 cts<br/>a share in the prior year.<br/>    The fourth quarter resulted in a net loss of 227,000 or<br/>four cts compared to a loss of 330,000 or six cts a shares last<br/>year.<br/>    It said it is currently in the process of restructuring by<br/>reducing expenses and streamlining operations and has cut<br/>expenses from 50,000 dlrs to less than 15,000 dlrs a month.<br/> Reuter<br/>","50","3","20","0","Tucows","http://en.wikipedia.org/wiki/Tucows","Tucows","http://en.wikipedia.org/wiki/Tucows","","1"
"27GN5F3Q0JG587ASJ6PBC9F9UFZCGI","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","2CI45UUKQOYG2RK6U2ZOO010EF8WE1","AEK1UDFADLZ9E","Submitted","Sat Sep 29 23:50:03 GMT 2012","Sat Sep 29 23:50:08 GMT 2012","Sat Oct 06 16:50:08 PDT 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/earn/08045.txt","MULTI-MEDIA SEES YEAR END LOSS<br/><br/>    NEW YORK, March 20 - Multi-Media Barter Ltd said it expects<br/>to report a net loss of 820,000 dlrs or 17 cts a share for the<br/>year ended December 31, compared to a loss of 553,000 or 11 cts<br/>a share in the prior year.<br/>    The fourth quarter resulted in a net loss of 227,000 or<br/>four cts compared to a loss of 330,000 or six cts a shares last<br/>year.<br/>    It said it is currently in the process of restructuring by<br/>reducing expenses and streamlining operations and has cut<br/>expenses from 50,000 dlrs to less than 15,000 dlrs a month.<br/> Reuter<br/>","50","3","20","0","Tucows","http://en.wikipedia.org/wiki/Tucows","Tucows","http://en.wikipedia.org/wiki/Tucows","","1"
"27GN5F3Q0JG587ASJ6PBC9F9UFZCGI","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","2JRJMJUNU8LZL0V5NFI9GD8JAIQH12","AHH34KPTA2LSS","Submitted","Sat Sep 29 23:19:36 GMT 2012","Sat Sep 29 23:19:46 GMT 2012","Sat Oct 06 16:19:46 PDT 2012","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/earn/08045.txt","MULTI-MEDIA SEES YEAR END LOSS<br/><br/>    NEW YORK, March 20 - Multi-Media Barter Ltd said it expects<br/>to report a net loss of 820,000 dlrs or 17 cts a share for the<br/>year ended December 31, compared to a loss of 553,000 or 11 cts<br/>a share in the prior year.<br/>    The fourth quarter resulted in a net loss of 227,000 or<br/>four cts compared to a loss of 330,000 or six cts a shares last<br/>year.<br/>    It said it is currently in the process of restructuring by<br/>reducing expenses and streamlining operations and has cut<br/>expenses from 50,000 dlrs to less than 15,000 dlrs a month.<br/> Reuter<br/>","50","3","20","0","Tucows","http://en.wikipedia.org/wiki/Tucows","Tucows","http://en.wikipedia.org/wiki/Tucows","","2"
"20LNAB6BFMFF37MN0BKJNDGEUZ7VIS","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","258ULF395SW62PPKZDEYVJBYMOSRD0","AEK1UDFADLZ9E","Submitted","Sat Sep 29 23:48:50 GMT 2012","Sat Sep 29 23:48:56 GMT 2012","Sat Oct 06 16:48:56 PDT 2012","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/alum/06546.txt","SURALCO BAUXITE REFINERY REOPENED<br/><br/>    ROTTERDAM, March 18 - The 1.4 mln tonnes capacity bauxite<br/>refinery at Paranam in Surinam, which closed at the end of<br/>January after being sabotaged by anti-government rebels, has<br/>now reopened, a spokesman for Dutch metals company Billiton<br/>said.<br/>    The refinery is run by Suralco, jointly owned by the U.S.<br/>Company Alcoa and the Dutch company Billiton, which is a<br/>wholly-owned subsidiary of Royal Dutch Shell.<br/>    Production of alumina at the refinery is currently running<br/>at around 3,000 tonnes a day and is expected to get back to<br/>full capacity of 4,000 tonnes within a week, the Billiton<br/>spokesman added.<br/>    The refinery was forced to close at the end of January when<br/>rebels cut the main power line.<br/>    Earlier, the refinery had had to import some supplies of<br/>bauxite, as rebel activity shut off supplies from Alcoa's mine<br/>at Moengo in the east of the country.<br/>    Billiton's mine at Onverdacht, between Paranam and the<br/>capital Paramaribo, is still working but Moengo remains closed<br/>and the refinery is continuing to import some bauxite, the<br/>Billiton spokesman said.<br/> Reuter<br/>","50","0","200","1","Strike","http://en.wikipedia.org/wiki/Strike","Falkland Islands","http://en.wikipedia.org/wiki/Falkland_Islands","","2"
"20LNAB6BFMFF37MN0BKJNDGEUZ7VIS","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","28U4E6AUBXHW7QVKSJ0VJZWDY8C1XI","AR6N5URYPDBXS","Submitted","Sun Sep 30 00:32:53 GMT 2012","Sun Sep 30 00:33:13 GMT 2012","Sat Oct 06 17:33:13 PDT 2012","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/alum/06546.txt","SURALCO BAUXITE REFINERY REOPENED<br/><br/>    ROTTERDAM, March 18 - The 1.4 mln tonnes capacity bauxite<br/>refinery at Paranam in Surinam, which closed at the end of<br/>January after being sabotaged by anti-government rebels, has<br/>now reopened, a spokesman for Dutch metals company Billiton<br/>said.<br/>    The refinery is run by Suralco, jointly owned by the U.S.<br/>Company Alcoa and the Dutch company Billiton, which is a<br/>wholly-owned subsidiary of Royal Dutch Shell.<br/>    Production of alumina at the refinery is currently running<br/>at around 3,000 tonnes a day and is expected to get back to<br/>full capacity of 4,000 tonnes within a week, the Billiton<br/>spokesman added.<br/>    The refinery was forced to close at the end of January when<br/>rebels cut the main power line.<br/>    Earlier, the refinery had had to import some supplies of<br/>bauxite, as rebel activity shut off supplies from Alcoa's mine<br/>at Moengo in the east of the country.<br/>    Billiton's mine at Onverdacht, between Paranam and the<br/>capital Paramaribo, is still working but Moengo remains closed<br/>and the refinery is continuing to import some bauxite, the<br/>Billiton spokesman said.<br/> Reuter<br/>","50","0","200","1","Strike","http://en.wikipedia.org/wiki/Strike","Falkland Islands","http://en.wikipedia.org/wiki/Falkland_Islands","","1"
"20LNAB6BFMFF37MN0BKJNDGEUZ7VIS","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","2JXSW6NG1FS327BOI861NZSZSP9XJF","A31ALYJKPKD09W","Submitted","Sat Sep 29 23:24:05 GMT 2012","Sat Sep 29 23:24:14 GMT 2012","Sat Oct 06 16:24:14 PDT 2012","","","","9","100% (363/364)","100% (131/131)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/alum/06546.txt","SURALCO BAUXITE REFINERY REOPENED<br/><br/>    ROTTERDAM, March 18 - The 1.4 mln tonnes capacity bauxite<br/>refinery at Paranam in Surinam, which closed at the end of<br/>January after being sabotaged by anti-government rebels, has<br/>now reopened, a spokesman for Dutch metals company Billiton<br/>said.<br/>    The refinery is run by Suralco, jointly owned by the U.S.<br/>Company Alcoa and the Dutch company Billiton, which is a<br/>wholly-owned subsidiary of Royal Dutch Shell.<br/>    Production of alumina at the refinery is currently running<br/>at around 3,000 tonnes a day and is expected to get back to<br/>full capacity of 4,000 tonnes within a week, the Billiton<br/>spokesman added.<br/>    The refinery was forced to close at the end of January when<br/>rebels cut the main power line.<br/>    Earlier, the refinery had had to import some supplies of<br/>bauxite, as rebel activity shut off supplies from Alcoa's mine<br/>at Moengo in the east of the country.<br/>    Billiton's mine at Onverdacht, between Paranam and the<br/>capital Paramaribo, is still working but Moengo remains closed<br/>and the refinery is continuing to import some bauxite, the<br/>Billiton spokesman said.<br/> Reuter<br/>","50","0","200","1","Strike","http://en.wikipedia.org/wiki/Strike","Falkland Islands","http://en.wikipedia.org/wiki/Falkland_Islands","","2"
"2BLK4F0OHOVRGD62RYTLH2HEEJH23R","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","2ABG5TYMNCWYQDXKG2JSPX11QBYJNG","A3I9UOCM5EXMR2","Submitted","Sat Sep 29 22:47:47 GMT 2012","Sat Sep 29 22:49:08 GMT 2012","Sat Oct 06 15:49:08 PDT 2012","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/coffee/09680.txt","DAUSTER SAYS NO CHANGE IN BRAZIL'S COFFEE POLICY<br/><br/>    RIO DE JANEIRO, MARCH 25 - Brazil will not announce any<br/>changes to its coffee export policy, Brazilian Coffee Institute<br/>(IBC) president Jorio Dauster said.<br/>    He told Reuters Brazil was not planning to modify the<br/>position it held before the recent International Coffee<br/>Organisation meeting.<br/>    Earlier this month, talks in London to set new ICO export<br/>quotas failed.<br/>    Commenting on the outcome of a coffee producers' meeting in<br/>Managua last weekend, Dauster said that they discussed nothing<br/>involving the market.<br/>    'In the meeting we agreed to work on behalf of the union of<br/>the producers in matters related to an international agreement,'<br/>Dauster said.<br/>    The Managua meeting was attended by representatives from<br/>Brazil, Mexico, Guatemala, El Salvador, Honduras, Costa Rica,<br/>Nicaragua and Panama, the latter represented at the meeting<br/>merely as an observer.<br/> Reuter<br/>","10","3","100","0","Wheat","http://en.wikipedia.org/wiki/Wheat","Ico","http://en.wikipedia.org/wiki/Ico","","1"
"2BLK4F0OHOVRGD62RYTLH2HEEJH23R","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","2JPBNVP3TVOKK33OCBP7YEOZML303C","A31ALYJKPKD09W","Submitted","Sat Sep 29 23:24:24 GMT 2012","Sat Sep 29 23:24:32 GMT 2012","Sat Oct 06 16:24:32 PDT 2012","","","","8","100% (363/364)","100% (131/131)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/coffee/09680.txt","DAUSTER SAYS NO CHANGE IN BRAZIL'S COFFEE POLICY<br/><br/>    RIO DE JANEIRO, MARCH 25 - Brazil will not announce any<br/>changes to its coffee export policy, Brazilian Coffee Institute<br/>(IBC) president Jorio Dauster said.<br/>    He told Reuters Brazil was not planning to modify the<br/>position it held before the recent International Coffee<br/>Organisation meeting.<br/>    Earlier this month, talks in London to set new ICO export<br/>quotas failed.<br/>    Commenting on the outcome of a coffee producers' meeting in<br/>Managua last weekend, Dauster said that they discussed nothing<br/>involving the market.<br/>    'In the meeting we agreed to work on behalf of the union of<br/>the producers in matters related to an international agreement,'<br/>Dauster said.<br/>    The Managua meeting was attended by representatives from<br/>Brazil, Mexico, Guatemala, El Salvador, Honduras, Costa Rica,<br/>Nicaragua and Panama, the latter represented at the meeting<br/>merely as an observer.<br/> Reuter<br/>","10","3","100","0","Wheat","http://en.wikipedia.org/wiki/Wheat","Ico","http://en.wikipedia.org/wiki/Ico","","1"
"2BLK4F0OHOVRGD62RYTLH2HEEJH23R","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","2RGVR14IXKO20IQMLMNAEX3YVZPA9U","AEK1UDFADLZ9E","Submitted","Sat Sep 29 23:33:00 GMT 2012","Sat Sep 29 23:33:07 GMT 2012","Sat Oct 06 16:33:07 PDT 2012","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/coffee/09680.txt","DAUSTER SAYS NO CHANGE IN BRAZIL'S COFFEE POLICY<br/><br/>    RIO DE JANEIRO, MARCH 25 - Brazil will not announce any<br/>changes to its coffee export policy, Brazilian Coffee Institute<br/>(IBC) president Jorio Dauster said.<br/>    He told Reuters Brazil was not planning to modify the<br/>position it held before the recent International Coffee<br/>Organisation meeting.<br/>    Earlier this month, talks in London to set new ICO export<br/>quotas failed.<br/>    Commenting on the outcome of a coffee producers' meeting in<br/>Managua last weekend, Dauster said that they discussed nothing<br/>involving the market.<br/>    'In the meeting we agreed to work on behalf of the union of<br/>the producers in matters related to an international agreement,'<br/>Dauster said.<br/>    The Managua meeting was attended by representatives from<br/>Brazil, Mexico, Guatemala, El Salvador, Honduras, Costa Rica,<br/>Nicaragua and Panama, the latter represented at the meeting<br/>merely as an observer.<br/> Reuter<br/>","10","3","100","0","Wheat","http://en.wikipedia.org/wiki/Wheat","Ico","http://en.wikipedia.org/wiki/Ico","","2"
"2LAMEZZ2MIKM2IIDWJP3GTWWZ5AN69","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Sat Sep 29 22:29:00 GMT 2012","3","BatchId:922420;","900","604800","Sat Oct 06 22:29:00 GMT 2012","","","2DO5XH0JPPSIHTMJWVJPF5KLTT7MGF","A31ALYJKPKD09W","Submitted","Sat Sep 29 22:48:49 GMT 2012","Sat Sep 29 22:49:00 GMT 2012","Sat Oct 06 15:49:00 PDT 2012","","","","11","100% (363/364)","100% (131/131)","0% (0/0)","/home/jjfresh/Data/reuters21578/data/trade/09712.txt","TRADE SURPLUS CUT WOULD BENEFIT JAPAN - SUMITA<br/><br/>    TOKYO, March 26 - Bank of Japan Governor Satoshi Sumita<br/>said it is in Japan's national interest to make greater efforts<br/>to reduce its trade surplus.<br/>    He told business executives the most important issues for<br/>the world economy are the correction of international trade<br/>imbalances and a solution to the world debt problem.<br/>    To this end, Japan and the U.S. Must make medium- and<br/>long-term efforts to alter economic structures which have<br/>expanded the trade gap between the two nations. World economic<br/>growth and therefore an expansion of debtor countries' export<br/>markets are needed to solve the debt issue, he added.<br/> REUTER<br/>","100","4","20","1","Countries","http://en.wikipedia.org/wiki/Countries","Economic","http://en.wikipedia.org/wiki/Economic","","2"
