"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.model1","Input.model1topicNum","Input.model1label","Input.model2","Input.model2topicNum","Input.model2label","Input.model1word1","Input.model1word2","Input.model1word3","Input.model1word4","Input.model1word5","Input.model1word6","Input.model1word7","Input.model1word8","Input.model1word9","Input.model1word10","Input.model2word1","Input.model2word2","Input.model2word3","Input.model2word4","Input.model2word5","Input.model2word6","Input.model2word7","Input.model2word8","Input.model2word9","Input.model2word10","Answer.comment","Answer.model","Approve","Reject"
"2MX3Q0JG5TYM2LK3IE0FHSSSMWFFJY","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2GUNJQ2172Z9OZ5BIUCC3EBUD2SYQ3","A216OOI5USLFRB","Submitted","Tue Dec 11 05:06:53 GMT 2012","Tue Dec 11 05:07:03 GMT 2012","Mon Dec 17 21:07:03 PST 2012","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","46","Labor","EDA","1235666","International reactions to the 2006 Lebanon War","business","government","labor","national","country","production","public","industry","conditions","trade","israel","israeli","lebanon","july","hezbollah","minister","foreign","support","conflict","lebanese","","2"
"2MX3Q0JG5TYM2LK3IE0FHSSSMWFFJY","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2KMC26DG67D1CCJ5MURCWK2JQ0WE77","A3H1RWJNQOB96N","Submitted","Tue Dec 11 05:02:03 GMT 2012","Tue Dec 11 05:02:29 GMT 2012","Mon Dec 17 21:02:29 PST 2012","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","46","Labor","EDA","1235666","International reactions to the 2006 Lebanon War","business","government","labor","national","country","production","public","industry","conditions","trade","israel","israeli","lebanon","july","hezbollah","minister","foreign","support","conflict","lebanese","","1"
"2MX3Q0JG5TYM2LK3IE0FHSSSMWFFJY","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2Z5OBDDP8PJWZ31IF7DBBQ39BZMF47","A2M5IB358XWASL","Submitted","Tue Dec 11 05:28:47 GMT 2012","Tue Dec 11 05:28:52 GMT 2012","Mon Dec 17 21:28:52 PST 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","46","Labor","EDA","1235666","International reactions to the 2006 Lebanon War","business","government","labor","national","country","production","public","industry","conditions","trade","israel","israeli","lebanon","july","hezbollah","minister","foreign","support","conflict","lebanese","","2"
"28J4IXKO2L92WN01HGO36OCCKZQCD6","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","26XXH0JPPSI2Z72US2G7DKLMIVTNH7","A2M5IB358XWASL","Submitted","Tue Dec 11 05:24:08 GMT 2012","Tue Dec 11 05:24:12 GMT 2012","Mon Dec 17 21:24:12 PST 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","49","Congress","EDA","4007301","Administrative law in Singapore","states","government","law","united","congress","laws","public","state","power","made","decision","court","singapore","law","public","authority","case","power","maker","judicial","","2"
"28J4IXKO2L92WN01HGO36OCCKZQCD6","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2UXUFJ51Y7QE3833X2SC0TMORW1AD1","A2YWY1IX4OP0PK","Submitted","Tue Dec 11 05:19:11 GMT 2012","Tue Dec 11 05:19:41 GMT 2012","Mon Dec 17 21:19:41 PST 2012","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","49","Congress","EDA","4007301","Administrative law in Singapore","states","government","law","united","congress","laws","public","state","power","made","decision","court","singapore","law","public","authority","case","power","maker","judicial","","1"
"28J4IXKO2L92WN01HGO36OCCKZQCD6","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2V33L0FBJ9IOQS2OYOMEDRPREL9NZW","A1GL3COCJAZNGO","Submitted","Tue Dec 11 04:56:53 GMT 2012","Tue Dec 11 04:57:15 GMT 2012","Mon Dec 17 20:57:15 PST 2012","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","49","Congress","EDA","4007301","Administrative law in Singapore","states","government","law","united","congress","laws","public","state","power","made","decision","court","singapore","law","public","authority","case","power","maker","judicial","","1"
"2RU9KSSZVXX25DTZ1UHO6GNI100M4K","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2FMFJ51Y7QEOEOMVZB3S1MOF9QOEBU","A2M5IB358XWASL","Submitted","Tue Dec 11 05:24:53 GMT 2012","Tue Dec 11 05:24:59 GMT 2012","Mon Dec 17 21:24:59 PST 2012","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","RANDOM","1175826","Robert Lusk (minister)","EDA","2346922","English contract law","class","guns","battleship","ships","battleships","british","war","navy","ship","inch","contract","law","terms","contracts","agreement","courts","held","parties","party","court","","1"
"2RU9KSSZVXX25DTZ1UHO6GNI100M4K","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2OWBLYHVI44O7B8Q1I4NMZSBMOEW2O","A216OOI5USLFRB","Submitted","Tue Dec 11 05:07:56 GMT 2012","Tue Dec 11 05:08:02 GMT 2012","Mon Dec 17 21:08:02 PST 2012","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","RANDOM","1175826","Robert Lusk (minister)","EDA","2346922","English contract law","class","guns","battleship","ships","battleships","british","war","navy","ship","inch","contract","law","terms","contracts","agreement","courts","held","parties","party","court","","2"
"2RU9KSSZVXX25DTZ1UHO6GNI100M4K","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2OWBLYHVI44O7B8Q1I4NMZSBMOFW2P","A1Y2KDQHMORYGF","Submitted","Tue Dec 11 05:24:47 GMT 2012","Tue Dec 11 05:25:02 GMT 2012","Mon Dec 17 21:25:02 PST 2012","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","RANDOM","1175826","Robert Lusk (minister)","EDA","2346922","English contract law","class","guns","battleship","ships","battleships","british","war","navy","ship","inch","contract","law","terms","contracts","agreement","courts","held","parties","party","court","","2"
"222H1Q6SVQ8HNHAV1GC5WBVCN04M3Z","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","21U4SMEZZ2MIZVBE1IG9638T8V84L1","A1HV2V9M87ZTM9","Submitted","Tue Dec 11 05:32:54 GMT 2012","Tue Dec 11 05:33:12 GMT 2012","Mon Dec 17 21:33:12 PST 2012","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","RANDOM","3694092","Cuban intervention in Angola","LAU_ET_AL","19","Government","notes","demand","note","treasury","united","states","printed","common","legal","payment","country","government","people","great","public","interests","time","policy","present","citizens","","2"
"222H1Q6SVQ8HNHAV1GC5WBVCN04M3Z","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2L5DP8PJWKUDSHLRIDH3HZ0BIT4I7L","A771BLWJLMWYY","Submitted","Tue Dec 11 05:34:01 GMT 2012","Tue Dec 11 05:34:10 GMT 2012","Mon Dec 17 21:34:10 PST 2012","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","RANDOM","3694092","Cuban intervention in Angola","LAU_ET_AL","19","Government","notes","demand","note","treasury","united","states","printed","common","legal","payment","country","government","people","great","public","interests","time","policy","present","citizens","","2"
"222H1Q6SVQ8HNHAV1GC5WBVCN04M3Z","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Tue Dec 11 04:49:25 GMT 2012","3","BatchId:987080;","3600","604800","Tue Dec 18 04:49:25 GMT 2012","","","2W6C1PC6SK9RYHTT6SQEPMAA1LZP17","A2M5IB358XWASL","Submitted","Tue Dec 11 05:29:14 GMT 2012","Tue Dec 11 05:29:18 GMT 2012","Mon Dec 17 21:29:18 PST 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","RANDOM","3694092","Cuban intervention in Angola","LAU_ET_AL","19","Government","notes","demand","note","treasury","united","states","printed","common","legal","payment","country","government","people","great","public","interests","time","policy","present","citizens","","2"
