"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.model1","Input.model2","Input.docFilename","Input.docText","Input.label1","Input.wplink1","Input.label2","Input.wplink2","Answer.comment","Answer.result","Approve","Reject"
"2GOR70G5R98DNSR0LHNS0TNYEQYRBK","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2JCSSZVXX2Q4K3IPXYPGVIW1T7EO68","A997OZ3H2B3Q2","Submitted","Thu Sep 13 06:39:52 GMT 2012","Thu Sep 13 06:40:22 GMT 2012","Wed Sep 19 23:40:22 PDT 2012","","","","30","100% (93/93)","100% (93/93)","0% (0/0)","RANDOM","EDA","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/Grover_Cleveland_1:127.txt","A consideration of the facts that the library of the Capitol has twice been destroyed or damaged by fire, its daily increasing value, and its importance as a place of deposit of books under the law relating to copyright makes manifest the necessity of prompt action to insure its proper accommodation and protection.<br/><br/>My attention has been called to a controversy which has arisen from the condition of the law relating to railroad facilities in the city of Washington, which has involved the Commissioners of the District in much annoyance and trouble. I hope this difficulty will be promptly settled by appropriate legislation.<br/><br/>","Edward Leeds","http://en.wikipedia.org/wiki/Edward_Leeds","William Fitzwilliam","http://en.wikipedia.org/wiki/William_Fitzwilliam","","1"
"2GOR70G5R98DNSR0LHNS0TNYEQYRBK","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2KYX3YOCCF0C4E82W39NQIXYMJWRS7","AAE9H4ZIKQS37","Submitted","Thu Sep 13 06:42:51 GMT 2012","Thu Sep 13 06:43:21 GMT 2012","Wed Sep 19 23:43:21 PDT 2012","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","RANDOM","EDA","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/Grover_Cleveland_1:127.txt","A consideration of the facts that the library of the Capitol has twice been destroyed or damaged by fire, its daily increasing value, and its importance as a place of deposit of books under the law relating to copyright makes manifest the necessity of prompt action to insure its proper accommodation and protection.<br/><br/>My attention has been called to a controversy which has arisen from the condition of the law relating to railroad facilities in the city of Washington, which has involved the Commissioners of the District in much annoyance and trouble. I hope this difficulty will be promptly settled by appropriate legislation.<br/><br/>","Edward Leeds","http://en.wikipedia.org/wiki/Edward_Leeds","William Fitzwilliam","http://en.wikipedia.org/wiki/William_Fitzwilliam","","2"
"2GOR70G5R98DNSR0LHNS0TNYEQYRBK","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2N58XMB3Q39ZFKUZ0YXTCEVSZAYSHB","A31ALYJKPKD09W","Submitted","Thu Sep 13 06:44:27 GMT 2012","Thu Sep 13 06:44:36 GMT 2012","Wed Sep 19 23:44:36 PDT 2012","","","","9","100% (294/295)","100% (62/62)","0% (0/0)","RANDOM","EDA","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/Grover_Cleveland_1:127.txt","A consideration of the facts that the library of the Capitol has twice been destroyed or damaged by fire, its daily increasing value, and its importance as a place of deposit of books under the law relating to copyright makes manifest the necessity of prompt action to insure its proper accommodation and protection.<br/><br/>My attention has been called to a controversy which has arisen from the condition of the law relating to railroad facilities in the city of Washington, which has involved the Commissioners of the District in much annoyance and trouble. I hope this difficulty will be promptly settled by appropriate legislation.<br/><br/>","Edward Leeds","http://en.wikipedia.org/wiki/Edward_Leeds","William Fitzwilliam","http://en.wikipedia.org/wiki/William_Fitzwilliam","","2"
"22M2J1LY58B7HGA5PQ6KPD160PO6RF","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","291RNDWIOV1SM1B8K37U93YD5NTHWE","AS809NPDW8VZ0","Submitted","Thu Sep 13 06:33:21 GMT 2012","Thu Sep 13 06:34:12 GMT 2012","Wed Sep 19 23:34:12 PDT 2012","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/James_Buchanan_3:26.txt","On the other hand, when I came to examine carefully the condition of the Post-Office Department, I did not meet as many or as great difficulties as I had apprehended. Had the bill which failed been confined to appropriations for the fiscal year ending on the 30th June next, there would have been no reason of pressing importance for the call of an extra session. Nothing would become due on contracts (those with railroad companies only excepted) for carrying the mail for the first quarter of the present fiscal year, commencing on the 1st of July, until the 1st of December--less than one week before the meeting of the present Congress. The reason is that the mail contractors for this and the current year did not complete their first quarter&apos;s service until the 30th September last, and by the terms of their contracts sixty days more are allowed for the settlement of their accounts before the Department could be called upon for payment.<br/><br/>The great difficulty and the great hardship consisted in the failure to provide for the payment of the deficiency in the fiscal year ending the 30th June, 1859. The Department had entered into contracts, in obedience to existing laws, for the service of that fiscal year, and the contractors were fairly entitled to their compensation as it became due. The deficiency as stated in the bill amounted to $3,838,728, but after a careful settlement of all these accounts it has been ascertained that it amounts to $4,296,009. With the scanty means at his command the Postmaster-General has managed to pay that portion of this deficiency which occurred in the first two quarters of the past fiscal year, ending on the 31st December last. In the meantime the contractors themselves, under these trying circumstances, have behaved in a manner worthy of all commendation. They had one resource in the midst of their embarrassments. After the amount due to each of them had been ascertained and finally settled according to law, this became a specific debt of record against the United States, which enabled them to borrow money on this unquestionable security. Still, they were obliged to pay interest in consequence of the default of Congress, and on every principle of justice ought to receive interest from the Government. This interest should commence from the date when a warrant would have issued for the payment of the principal had an appropriation been made for this purpose. Calculated up to the 1st December, it will not exceed $96,660--a sum not to be taken into account when contrasted with the great difficulties and embarrassments of a public and private character, both to the people and the States, which would have resulted from convening and holding a special session of Congress. For these reasons I recommend the passage of a bill at as early a day as may be practicable to provide for the payment of the amount, with interest, due to these last-mentioned contractors, as well as to make the necessary appropriations for the service of the Post-Office Department for the current fiscal year.<br/><br/>","Government procurement in the United States","http://en.wikipedia.org/wiki/Government_procurement_in_the_United_States","Expenditures","http://en.wikipedia.org/wiki/Expenditures","","1"
"22M2J1LY58B7HGA5PQ6KPD160PO6RF","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2I0MQU6L5OBVRRPW47VAQJF7M97EXO","AAE9H4ZIKQS37","Submitted","Thu Sep 13 06:32:36 GMT 2012","Thu Sep 13 06:32:49 GMT 2012","Wed Sep 19 23:32:49 PDT 2012","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/James_Buchanan_3:26.txt","On the other hand, when I came to examine carefully the condition of the Post-Office Department, I did not meet as many or as great difficulties as I had apprehended. Had the bill which failed been confined to appropriations for the fiscal year ending on the 30th June next, there would have been no reason of pressing importance for the call of an extra session. Nothing would become due on contracts (those with railroad companies only excepted) for carrying the mail for the first quarter of the present fiscal year, commencing on the 1st of July, until the 1st of December--less than one week before the meeting of the present Congress. The reason is that the mail contractors for this and the current year did not complete their first quarter&apos;s service until the 30th September last, and by the terms of their contracts sixty days more are allowed for the settlement of their accounts before the Department could be called upon for payment.<br/><br/>The great difficulty and the great hardship consisted in the failure to provide for the payment of the deficiency in the fiscal year ending the 30th June, 1859. The Department had entered into contracts, in obedience to existing laws, for the service of that fiscal year, and the contractors were fairly entitled to their compensation as it became due. The deficiency as stated in the bill amounted to $3,838,728, but after a careful settlement of all these accounts it has been ascertained that it amounts to $4,296,009. With the scanty means at his command the Postmaster-General has managed to pay that portion of this deficiency which occurred in the first two quarters of the past fiscal year, ending on the 31st December last. In the meantime the contractors themselves, under these trying circumstances, have behaved in a manner worthy of all commendation. They had one resource in the midst of their embarrassments. After the amount due to each of them had been ascertained and finally settled according to law, this became a specific debt of record against the United States, which enabled them to borrow money on this unquestionable security. Still, they were obliged to pay interest in consequence of the default of Congress, and on every principle of justice ought to receive interest from the Government. This interest should commence from the date when a warrant would have issued for the payment of the principal had an appropriation been made for this purpose. Calculated up to the 1st December, it will not exceed $96,660--a sum not to be taken into account when contrasted with the great difficulties and embarrassments of a public and private character, both to the people and the States, which would have resulted from convening and holding a special session of Congress. For these reasons I recommend the passage of a bill at as early a day as may be practicable to provide for the payment of the amount, with interest, due to these last-mentioned contractors, as well as to make the necessary appropriations for the service of the Post-Office Department for the current fiscal year.<br/><br/>","Government procurement in the United States","http://en.wikipedia.org/wiki/Government_procurement_in_the_United_States","Expenditures","http://en.wikipedia.org/wiki/Expenditures","","2"
"22M2J1LY58B7HGA5PQ6KPD160PO6RF","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2QY7D1X3V0FKFLCP9T51U7PKQORKDC","A997OZ3H2B3Q2","Submitted","Thu Sep 13 06:34:42 GMT 2012","Thu Sep 13 06:35:30 GMT 2012","Wed Sep 19 23:35:30 PDT 2012","","","","48","100% (93/93)","100% (93/93)","0% (0/0)","EDA","LAU_ET_AL","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/James_Buchanan_3:26.txt","On the other hand, when I came to examine carefully the condition of the Post-Office Department, I did not meet as many or as great difficulties as I had apprehended. Had the bill which failed been confined to appropriations for the fiscal year ending on the 30th June next, there would have been no reason of pressing importance for the call of an extra session. Nothing would become due on contracts (those with railroad companies only excepted) for carrying the mail for the first quarter of the present fiscal year, commencing on the 1st of July, until the 1st of December--less than one week before the meeting of the present Congress. The reason is that the mail contractors for this and the current year did not complete their first quarter&apos;s service until the 30th September last, and by the terms of their contracts sixty days more are allowed for the settlement of their accounts before the Department could be called upon for payment.<br/><br/>The great difficulty and the great hardship consisted in the failure to provide for the payment of the deficiency in the fiscal year ending the 30th June, 1859. The Department had entered into contracts, in obedience to existing laws, for the service of that fiscal year, and the contractors were fairly entitled to their compensation as it became due. The deficiency as stated in the bill amounted to $3,838,728, but after a careful settlement of all these accounts it has been ascertained that it amounts to $4,296,009. With the scanty means at his command the Postmaster-General has managed to pay that portion of this deficiency which occurred in the first two quarters of the past fiscal year, ending on the 31st December last. In the meantime the contractors themselves, under these trying circumstances, have behaved in a manner worthy of all commendation. They had one resource in the midst of their embarrassments. After the amount due to each of them had been ascertained and finally settled according to law, this became a specific debt of record against the United States, which enabled them to borrow money on this unquestionable security. Still, they were obliged to pay interest in consequence of the default of Congress, and on every principle of justice ought to receive interest from the Government. This interest should commence from the date when a warrant would have issued for the payment of the principal had an appropriation been made for this purpose. Calculated up to the 1st December, it will not exceed $96,660--a sum not to be taken into account when contrasted with the great difficulties and embarrassments of a public and private character, both to the people and the States, which would have resulted from convening and holding a special session of Congress. For these reasons I recommend the passage of a bill at as early a day as may be practicable to provide for the payment of the amount, with interest, due to these last-mentioned contractors, as well as to make the necessary appropriations for the service of the Post-Office Department for the current fiscal year.<br/><br/>","Government procurement in the United States","http://en.wikipedia.org/wiki/Government_procurement_in_the_United_States","Expenditures","http://en.wikipedia.org/wiki/Expenditures","","2"
"2OM6OQ1SNQQ75FV5CBHKKNR143M6QE","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2IBIA0RYNJ922S8R7F2MRTUH4BA38G","A31ALYJKPKD09W","Submitted","Thu Sep 13 06:45:48 GMT 2012","Thu Sep 13 06:45:57 GMT 2012","Wed Sep 19 23:45:57 PDT 2012","","","","9","100% (294/295)","100% (62/62)","0% (0/0)","LAU_ET_AL","RANDOM","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/James_K._Polk_4:22.txt","In organizing governments over these territories no duty imposed on Congress by the Constitution requires that they should legislate on the subject of slavery, while their power to do so is not only seriously questioned, but denied by many of the soundest expounders of that instrument. Whether Congress shall legislate or not, the people of the acquired territories, when assembled in convention to form State constitutions, will possess the sole and exclusive power to determine for themselves whether slavery shall or shall not exist within their limits. If Congress shall abstain from interfering with the question, the people of these territories will be left free to adjust it as they may think proper when they apply for admission as States into the Union. No enactment of Congress could restrain the people of any of the sovereign States of the Union, old or new, North or South, slaveholding or nonslaveholding, from determining the character of their own domestic institutions as they may deem wise and proper. Any and all the States possess this right, and Congress can not deprive them of it. The people of Georgia might if they chose so alter their constitution as to abolish slavery within its limits, and the people of Vermont might so alter their constitution as to admit slavery within its limits. Both States would possess the right, though, as all know, it is not probable that either would exert it.<br/><br/>It is fortunate for the peace and harmony of the Union that this question is in its nature temporary and can only continue for the brief period which will intervene before California and New Mexico may be admitted as States into the Union. From the tide of population now flowing into them it is highly probable that this will soon occur.<br/><br/>","Constitution","http://en.wikipedia.org/wiki/Constitution","Corporation (university)","http://en.wikipedia.org/wiki/Corporation_(university)","","1"
"2OM6OQ1SNQQ75FV5CBHKKNR143M6QE","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2TTLY58B727MFR4KRR41EYFS1UB9UI","AAE9H4ZIKQS37","Submitted","Thu Sep 13 06:39:32 GMT 2012","Thu Sep 13 06:39:47 GMT 2012","Wed Sep 19 23:39:47 PDT 2012","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","LAU_ET_AL","RANDOM","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/James_K._Polk_4:22.txt","In organizing governments over these territories no duty imposed on Congress by the Constitution requires that they should legislate on the subject of slavery, while their power to do so is not only seriously questioned, but denied by many of the soundest expounders of that instrument. Whether Congress shall legislate or not, the people of the acquired territories, when assembled in convention to form State constitutions, will possess the sole and exclusive power to determine for themselves whether slavery shall or shall not exist within their limits. If Congress shall abstain from interfering with the question, the people of these territories will be left free to adjust it as they may think proper when they apply for admission as States into the Union. No enactment of Congress could restrain the people of any of the sovereign States of the Union, old or new, North or South, slaveholding or nonslaveholding, from determining the character of their own domestic institutions as they may deem wise and proper. Any and all the States possess this right, and Congress can not deprive them of it. The people of Georgia might if they chose so alter their constitution as to abolish slavery within its limits, and the people of Vermont might so alter their constitution as to admit slavery within its limits. Both States would possess the right, though, as all know, it is not probable that either would exert it.<br/><br/>It is fortunate for the peace and harmony of the Union that this question is in its nature temporary and can only continue for the brief period which will intervene before California and New Mexico may be admitted as States into the Union. From the tide of population now flowing into them it is highly probable that this will soon occur.<br/><br/>","Constitution","http://en.wikipedia.org/wiki/Constitution","Corporation (university)","http://en.wikipedia.org/wiki/Corporation_(university)","","1"
"2OM6OQ1SNQQ75FV5CBHKKNR143M6QE","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2YUL92HECWA6CCMTJM60KP5K34VIJ9","A997OZ3H2B3Q2","Submitted","Thu Sep 13 05:47:21 GMT 2012","Thu Sep 13 05:47:48 GMT 2012","Wed Sep 19 22:47:48 PDT 2012","","","","27","100% (93/93)","100% (93/93)","0% (0/0)","LAU_ET_AL","RANDOM","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/James_K._Polk_4:22.txt","In organizing governments over these territories no duty imposed on Congress by the Constitution requires that they should legislate on the subject of slavery, while their power to do so is not only seriously questioned, but denied by many of the soundest expounders of that instrument. Whether Congress shall legislate or not, the people of the acquired territories, when assembled in convention to form State constitutions, will possess the sole and exclusive power to determine for themselves whether slavery shall or shall not exist within their limits. If Congress shall abstain from interfering with the question, the people of these territories will be left free to adjust it as they may think proper when they apply for admission as States into the Union. No enactment of Congress could restrain the people of any of the sovereign States of the Union, old or new, North or South, slaveholding or nonslaveholding, from determining the character of their own domestic institutions as they may deem wise and proper. Any and all the States possess this right, and Congress can not deprive them of it. The people of Georgia might if they chose so alter their constitution as to abolish slavery within its limits, and the people of Vermont might so alter their constitution as to admit slavery within its limits. Both States would possess the right, though, as all know, it is not probable that either would exert it.<br/><br/>It is fortunate for the peace and harmony of the Union that this question is in its nature temporary and can only continue for the brief period which will intervene before California and New Mexico may be admitted as States into the Union. From the tide of population now flowing into them it is highly probable that this will soon occur.<br/><br/>","Constitution","http://en.wikipedia.org/wiki/Constitution","Corporation (university)","http://en.wikipedia.org/wiki/Corporation_(university)","","1"
"244HGYQ4J3NAQFZKTP6O6YIT33EBOV","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Sep 13 05:23:14 GMT 2012","3","BatchId:907422;","900","604800","Thu Sep 20 05:23:14 GMT 2012","","","2BWIXKO2L92HTLKFD7UYWCCF6RVEDM","AS809NPDW8VZ0","Submitted","Thu Sep 13 06:26:37 GMT 2012","Thu Sep 13 06:28:14 GMT 2012","Wed Sep 19 23:28:14 PDT 2012","","","","97","0% (0/0)","0% (0/0)","0% (0/0)","EDA","LAU_ET_AL","file:/home/jjfresh/Projects/Output/Mallet/datasets/sotu_chunks/Jimmy_Carter_4:240.txt","THE U.S.-SOVIET RELATIONSHIP<br/><br/>We are demonstrating to the Soviet Union across a broad front that it will pay a heavy price for its aggression in terms of our relationship. Throughout the last decades U.S.-Soviet relations have been a mixture of cooperation and competition. The Soviet invasion of Afghanistan and the imposition of a puppet government have highlighted in the starkest terms the darker side of their policies, going well beyond competition and the legitimate pursuit of national interest, and violating all norms of international law and practice.<br/><br/>","Soviet–German relations before 1941","http://en.wikipedia.org/wiki/Soviet–German_relations_before_1941","CIA transnational activities in counterproliferation","http://en.wikipedia.org/wiki/CIA_transnational_activities_in_counterproliferation","","2"
